------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.4 Firmware v1.7.2 date format dd/MM/yyyy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F25160319
Start Time 15:43:00
Start Date 06/04/2021
Epoch Period (hh:mm:ss) 00:00:00
Download Time 15:59:38
Download Date 06/04/2021
Current Memory Address: 0
Current Battery Voltage: 4.13     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.059,-1.059,0.176
0.031,-1.023,0.172
0.02,-0.98,0.172
0.02,-0.938,0.176
0.02,-0.895,0.18
0.023,-0.867,0.188
0.027,-0.852,0.195
0,-0.84,0.168
-0.023,-0.84,0.164
-0.059,-0.848,0.16
-0.117,-0.875,0.156
-0.172,-0.906,0.148
-0.207,-0.914,0.156
-0.227,-0.91,0.148
-0.238,-0.898,0.141
-0.23,-0.898,0.145
-0.23,-0.895,0.137
-0.234,-0.898,0.125
-0.242,-0.914,0.133
-0.23,-0.938,0.129
-0.234,-0.969,0.121
-0.238,-0.988,0.121
-0.234,-0.996,0.121
-0.219,-0.992,0.148
-0.191,-0.973,0.16
-0.172,-0.938,0.141
-0.156,-0.902,0.125
-0.148,-0.902,0.105
-0.172,-0.918,0.086
-0.211,-0.961,0.094
-0.25,-1.012,0.086
-0.313,-1.051,0.07
-0.391,-1.07,0.066
-0.465,-1.074,0.074
-0.5,-1.09,0.086
-0.5,-1.117,0.086
-0.43,-1.145,0.168
-0.352,-1.18,0.238
-0.273,-1.25,0.293
-0.227,-1.313,0.309
-0.18,-1.277,0.223
-0.117,-1.148,0.07
-0.059,-1.027,-0.039
0.016,-0.973,-0.051
0.109,-0.957,0
0.215,-0.977,0.09
0.324,-1.031,0.234
0.348,-1.094,0.301
0.324,-1.195,0.262
0.375,-1.289,0.309
0.289,-1.418,0.254
0.188,-1.465,0.199
0.094,-1.414,0.211
-0.039,-1.391,0.254
-0.164,-1.395,0.297
-0.227,-1.344,0.313
-0.246,-1.27,0.316
-0.266,-1.219,0.32
-0.238,-1.152,0.309
-0.199,-1.098,0.297
-0.172,-1.043,0.238
-0.168,-0.992,0.211
-0.168,-0.93,0.195
-0.168,-0.848,0.164
-0.152,-0.77,0.176
-0.137,-0.715,0.199
-0.133,-0.625,0.164
-0.133,-0.586,0.16
-0.137,-0.559,0.148
-0.129,-0.555,0.164
-0.125,-0.559,0.18
-0.109,-0.563,0.215
-0.102,-0.559,0.258
-0.109,-0.539,0.266
-0.117,-0.512,0.277
-0.141,-0.477,0.277
-0.184,-0.477,0.305
-0.234,-0.527,0.348
-0.293,-0.586,0.406
-0.328,-0.633,0.445
-0.371,-0.703,0.461
-0.414,-0.785,0.43
-0.41,-0.859,0.34
-0.316,-1.059,0.379
-0.156,-1.355,0.637
-0.102,-1.633,0.629
-0.156,-1.68,0.504
-0.23,-1.449,0.461
-0.324,-1.137,0.441
-0.367,-0.988,0.508
-0.344,-1.066,0.609
-0.336,-1.285,0.57
-0.285,-1.566,0.52
-0.172,-1.82,0.453
-0.02,-1.746,0.414
0.254,-1.543,0.309
0.289,-1.293,0.195
0.168,-1,0.246
0.086,-0.949,0.316
0.02,-0.922,0.293
-0.016,-0.836,0.258
-0.016,-0.742,0.266
-0.004,-0.699,0.27
0.027,-0.711,0.246
0.082,-0.781,0.211
0.125,-0.887,0.172
0.117,-1,0.16
0.074,-1.102,0.164
0.035,-1.117,0.168
0.016,-1.082,0.176
0.027,-1.027,0.191
0.035,-0.965,0.188
0.035,-0.91,0.188
0.039,-0.859,0.18
0.035,-0.809,0.156
0.023,-0.773,0.145
0.004,-0.762,0.141
-0.035,-0.785,0.152
-0.094,-0.832,0.164
-0.129,-0.887,0.168
-0.148,-0.918,0.168
-0.156,-0.914,0.168
-0.141,-0.906,0.148
-0.148,-0.902,0.121
-0.164,-0.906,0.125
-0.16,-0.898,0.137
-0.188,-0.906,0.133
-0.227,-0.922,0.141
-0.258,-0.941,0.148
-0.281,-0.949,0.152
-0.301,-0.953,0.152
-0.301,-0.957,0.164
-0.281,-0.945,0.148
-0.266,-0.926,0.105
-0.25,-0.922,0.074
-0.234,-0.949,0.078
-0.242,-0.992,0.086
-0.246,-1.039,0.09
-0.262,-1.07,0.074
-0.316,-1.074,0.07
-0.414,-1.078,0.082
-0.48,-1.094,0.109
-0.496,-1.117,0.109
-0.465,-1.145,0.121
-0.371,-1.188,0.203
-0.277,-1.246,0.266
-0.211,-1.313,0.301
-0.145,-1.301,0.254
-0.078,-1.215,0.129
-0.035,-1.07,-0.02
0,-0.98,-0.082
0.063,-0.965,-0.047
0.203,-0.996,0.031
0.348,-0.988,0.168
0.391,-1.07,0.305
0.387,-1.168,0.359
0.328,-1.234,0.301
0.254,-1.367,0.25
0.188,-1.469,0.238
0.098,-1.441,0.207
-0.051,-1.402,0.203
-0.18,-1.375,0.234
-0.258,-1.367,0.305
-0.285,-1.352,0.359
-0.297,-1.277,0.32
-0.277,-1.184,0.281
-0.23,-1.113,0.289
-0.203,-1.059,0.262
-0.188,-0.98,0.234
-0.168,-0.918,0.211
-0.156,-0.84,0.172
-0.137,-0.754,0.145
-0.137,-0.633,0.113
-0.129,-0.574,0.137
-0.133,-0.539,0.152
-0.133,-0.52,0.156
-0.125,-0.492,0.148
-0.121,-0.5,0.168
-0.129,-0.543,0.195
-0.125,-0.566,0.211
-0.102,-0.559,0.242
-0.098,-0.539,0.25
-0.121,-0.527,0.285
-0.148,-0.516,0.355
-0.188,-0.527,0.398
-0.242,-0.574,0.43
-0.293,-0.637,0.496
-0.352,-0.727,0.586
-0.43,-0.859,0.605
-0.488,-0.984,0.504
-0.449,-1.082,0.391
-0.238,-1.301,0.539
-0.039,-1.57,0.637
-0.07,-1.703,0.496
-0.16,-1.488,0.398
-0.258,-1.125,0.41
-0.313,-0.941,0.531
-0.359,-1.063,0.602
-0.375,-1.336,0.539
-0.277,-1.727,0.52
-0.141,-2.027,0.457
0.047,-1.871,0.422
0.309,-1.512,0.293
0.219,-1.098,0.184
0.094,-0.824,0.23
0.063,-0.832,0.332
0.016,-0.844,0.313
0.004,-0.77,0.262
0,-0.719,0.238
0.023,-0.734,0.23
0.09,-0.797,0.18
0.164,-0.879,0.133
0.199,-0.961,0.133
0.18,-1.035,0.156
0.137,-1.051,0.156
0.098,-1.035,0.164
0.09,-1.008,0.172
0.09,-0.961,0.176
0.086,-0.914,0.172
0.082,-0.871,0.184
0.074,-0.84,0.18
0.055,-0.809,0.168
0.016,-0.777,0.148
-0.035,-0.773,0.141
-0.082,-0.82,0.16
-0.129,-0.871,0.176
-0.168,-0.898,0.168
-0.188,-0.906,0.164
-0.195,-0.902,0.137
-0.207,-0.906,0.113
-0.219,-0.91,0.117
-0.234,-0.918,0.125
-0.246,-0.922,0.125
-0.262,-0.922,0.121
-0.258,-0.938,0.129
-0.27,-0.949,0.125
-0.266,-0.961,0.152
-0.262,-0.98,0.191
-0.242,-0.992,0.199
-0.227,-0.965,0.137
-0.207,-0.934,0.078
-0.203,-0.93,0.07
-0.223,-0.977,0.105
-0.266,-1.043,0.117
-0.328,-1.07,0.082
-0.395,-1.074,0.07
-0.48,-1.066,0.078
-0.547,-1.074,0.082
-0.574,-1.09,0.066
-0.496,-1.117,0.16
-0.379,-1.199,0.293
-0.289,-1.285,0.336
-0.207,-1.324,0.301
-0.117,-1.238,0.148
-0.031,-1.066,-0.027
0.043,-0.914,-0.098
0.105,-0.941,-0.02
0.172,-0.992,0.059
0.273,-1.043,0.211
0.391,-1.16,0.363
0.465,-1.25,0.426
0.363,-1.383,0.313
0.309,-1.496,0.23
0.301,-1.516,0.207
0.172,-1.48,0.188
-0.012,-1.449,0.219
-0.121,-1.426,0.301
-0.191,-1.387,0.328
-0.246,-1.297,0.328
-0.266,-1.211,0.324
-0.262,-1.141,0.336
-0.23,-1.082,0.324
-0.211,-1.031,0.285
-0.184,-0.957,0.25
-0.16,-0.891,0.234
-0.141,-0.809,0.195
-0.148,-0.723,0.141
-0.148,-0.621,0.133
-0.141,-0.551,0.145
-0.145,-0.488,0.129
-0.141,-0.473,0.129
-0.148,-0.465,0.125
-0.141,-0.473,0.137
-0.125,-0.488,0.176
-0.109,-0.492,0.211
-0.105,-0.5,0.242
-0.109,-0.512,0.281
-0.125,-0.496,0.316
-0.156,-0.496,0.359
-0.199,-0.535,0.426
-0.266,-0.609,0.461
-0.352,-0.715,0.488
-0.391,-0.828,0.539
-0.457,-0.91,0.438
-0.465,-1.016,0.301
-0.316,-1.223,0.441
-0.172,-1.477,0.578
-0.133,-1.742,0.52
-0.164,-1.734,0.465
-0.223,-1.441,0.469
-0.324,-1.105,0.523
-0.313,-1.012,0.652
-0.277,-1.195,0.621
-0.211,-1.527,0.473
-0.09,-1.84,0.402
0.121,-1.844,0.418
0.414,-1.66,0.316
0.449,-1.438,0.258
0.285,-1.063,0.203
0.152,-1.031,0.332
0.09,-0.984,0.32
0.027,-0.859,0.258
0.008,-0.703,0.199
0.02,-0.629,0.223
0.039,-0.684,0.211
0.078,-0.742,0.164
0.125,-0.805,0.133
0.141,-0.93,0.164
0.105,-1.039,0.184
0.086,-1.051,0.176
0.082,-1.016,0.164
0.105,-0.973,0.176
0.113,-0.926,0.188
0.105,-0.879,0.184
0.078,-0.828,0.156
0.047,-0.762,0.137
0.016,-0.727,0.152
-0.027,-0.738,0.152
-0.102,-0.785,0.145
-0.156,-0.848,0.156
-0.195,-0.887,0.164
-0.215,-0.902,0.156
-0.23,-0.898,0.121
-0.223,-0.918,0.121
-0.211,-0.938,0.129
-0.227,-0.934,0.098
-0.227,-0.922,0.109
-0.23,-0.922,0.129
-0.254,-0.938,0.148
-0.262,-0.957,0.191
-0.273,-0.977,0.219
-0.266,-0.984,0.207
-0.25,-0.957,0.148
-0.238,-0.922,0.094
-0.234,-0.922,0.094
-0.258,-0.957,0.117
-0.305,-1.02,0.129
-0.363,-1.07,0.113
-0.41,-1.094,0.09
-0.469,-1.102,0.094
-0.527,-1.113,0.086
-0.551,-1.129,0.082
-0.488,-1.148,0.156
-0.375,-1.176,0.27
-0.266,-1.227,0.336
-0.176,-1.281,0.336
-0.082,-1.262,0.23
0.02,-1.109,0.031
0.102,-0.934,-0.09
0.148,-0.871,-0.074
0.188,-0.906,-0.035
0.309,-0.977,0.133
0.398,-1.082,0.359
0.414,-1.18,0.418
0.359,-1.293,0.383
0.305,-1.418,0.352
0.234,-1.508,0.297
0.125,-1.512,0.266
-0.039,-1.492,0.285
-0.168,-1.477,0.332
-0.23,-1.438,0.352
-0.273,-1.375,0.367
-0.297,-1.305,0.344
-0.262,-1.195,0.301
-0.215,-1.078,0.273
-0.176,-1,0.246
-0.172,-0.945,0.207
-0.176,-0.895,0.191
-0.168,-0.824,0.18
-0.16,-0.746,0.18
-0.156,-0.684,0.199
-0.156,-0.637,0.215
-0.164,-0.594,0.203
-0.16,-0.566,0.203
-0.172,-0.539,0.184
-0.172,-0.523,0.176
-0.176,-0.492,0.164
-0.195,-0.457,0.152
-0.203,-0.43,0.141
-0.211,-0.402,0.129
-0.207,-0.395,0.156
-0.18,-0.391,0.273
-0.184,-0.438,0.391
-0.207,-0.523,0.457
-0.234,-0.625,0.5
-0.289,-0.742,0.547
-0.344,-0.891,0.547
-0.359,-0.996,0.355
-0.281,-1.133,0.234
-0.047,-1.395,0.551
0.074,-1.699,0.742
-0.012,-1.824,0.613
-0.105,-1.586,0.535
-0.23,-1.188,0.5
-0.313,-1.02,0.563
-0.332,-1.16,0.59
-0.324,-1.516,0.508
-0.25,-1.91,0.402
-0.109,-1.984,0.371
0.164,-1.813,0.41
0.34,-1.488,0.328
0.254,-1.066,0.238
0.105,-0.906,0.313
0.039,-0.863,0.348
0.008,-0.773,0.297
-0.012,-0.691,0.25
0.004,-0.629,0.219
0.043,-0.656,0.195
0.094,-0.742,0.184
0.156,-0.836,0.137
0.168,-0.965,0.137
0.145,-1.07,0.203
0.125,-1.07,0.211
0.117,-1.012,0.203
0.137,-0.957,0.191
0.145,-0.902,0.172
0.141,-0.855,0.164
0.125,-0.797,0.145
0.102,-0.762,0.152
0.082,-0.738,0.16
0.02,-0.734,0.145
-0.047,-0.773,0.164
-0.125,-0.848,0.164
-0.203,-0.891,0.152
-0.238,-0.914,0.156
-0.242,-0.906,0.156
-0.242,-0.91,0.141
-0.246,-0.91,0.145
-0.242,-0.906,0.141
-0.25,-0.891,0.137
-0.246,-0.895,0.148
-0.266,-0.91,0.152
-0.285,-0.926,0.164
-0.285,-0.945,0.195
-0.27,-0.973,0.215
-0.25,-0.969,0.168
-0.25,-0.938,0.09
-0.242,-0.902,0.086
-0.273,-0.953,0.121
-0.316,-1.039,0.176
-0.34,-1.105,0.168
-0.391,-1.133,0.113
-0.461,-1.137,0.109
-0.527,-1.137,0.121
-0.57,-1.137,0.109
-0.52,-1.148,0.168
-0.398,-1.195,0.277
-0.285,-1.262,0.316
-0.16,-1.301,0.293
-0.027,-1.246,0.199
0.121,-1.094,0.047
0.211,-0.902,-0.031
0.234,-0.863,-0.023
0.238,-0.918,0.016
0.293,-0.984,0.148
0.379,-1.105,0.344
0.398,-1.23,0.402
0.355,-1.426,0.371
0.324,-1.574,0.313
0.32,-1.586,0.281
0.207,-1.559,0.242
0.012,-1.523,0.246
-0.129,-1.484,0.273
-0.207,-1.402,0.32
-0.285,-1.309,0.32
-0.332,-1.227,0.301
-0.301,-1.148,0.289
-0.242,-1.07,0.27
-0.207,-1,0.246
-0.191,-0.93,0.191
-0.152,-0.82,0.16
-0.121,-0.738,0.168
-0.113,-0.676,0.164
-0.113,-0.594,0.152
-0.102,-0.566,0.168
-0.098,-0.512,0.121
-0.094,-0.469,0.109
-0.109,-0.477,0.113
-0.086,-0.445,0.121
-0.09,-0.426,0.141
-0.105,-0.422,0.172
-0.121,-0.422,0.215
-0.152,-0.41,0.273
-0.176,-0.418,0.363
-0.223,-0.465,0.414
-0.316,-0.563,0.414
-0.406,-0.676,0.461
-0.473,-0.805,0.605
-0.496,-0.891,0.656
-0.551,-0.926,0.332
-0.551,-1.023,0.094
-0.219,-1.293,0.512
-0.012,-1.605,0.672
-0.027,-1.84,0.566
-0.082,-1.695,0.543
-0.156,-1.313,0.539
-0.215,-1.074,0.586
-0.207,-1.207,0.617
-0.152,-1.551,0.539
-0.055,-1.922,0.441
0.051,-1.961,0.34
0.273,-1.664,0.281
0.426,-1.488,0.25
0.285,-1.148,0.199
0.16,-0.938,0.27
0.113,-0.895,0.344
0.074,-0.832,0.32
0.055,-0.715,0.277
0.066,-0.629,0.266
0.105,-0.621,0.234
0.129,-0.695,0.18
0.156,-0.805,0.129
0.16,-0.938,0.125
0.117,-1.063,0.152
0.07,-1.082,0.145
0.059,-1.039,0.164
0.074,-0.988,0.18
0.094,-0.922,0.16
0.117,-0.863,0.164
0.129,-0.805,0.172
0.121,-0.746,0.156
0.082,-0.707,0.164
0.035,-0.711,0.18
-0.031,-0.742,0.176
-0.109,-0.797,0.172
-0.172,-0.859,0.188
-0.246,-0.902,0.18
-0.285,-0.895,0.152
-0.297,-0.887,0.137
-0.297,-0.898,0.129
-0.289,-0.926,0.141
-0.266,-0.938,0.16
-0.238,-0.941,0.156
-0.223,-0.957,0.164
-0.195,-0.973,0.184
-0.191,-1.008,0.203
-0.168,-1.027,0.199
-0.148,-1.004,0.145
-0.148,-0.957,0.07
-0.18,-0.922,0.082
-0.242,-0.941,0.145
-0.344,-0.973,0.141
-0.449,-1.008,0.109
-0.559,-1.047,0.09
-0.645,-1.074,0.098
-0.707,-1.094,0.07
-0.707,-1.117,0.063
-0.555,-1.141,0.199
-0.359,-1.188,0.355
-0.227,-1.238,0.422
-0.121,-1.27,0.375
-0.016,-1.191,0.176
0.109,-0.996,-0.023
0.18,-0.941,-0.047
0.23,-0.992,-0.039
0.293,-1.008,-0.039
0.387,-1.113,0.16
0.484,-1.297,0.418
0.496,-1.465,0.5
0.445,-1.566,0.371
0.395,-1.629,0.27
0.313,-1.605,0.262
0.129,-1.527,0.234
-0.059,-1.453,0.234
-0.145,-1.406,0.336
-0.211,-1.355,0.395
-0.285,-1.27,0.336
-0.309,-1.148,0.238
-0.27,-1.082,0.223
-0.238,-1.004,0.203
-0.238,-0.906,0.16
-0.23,-0.809,0.141
-0.227,-0.727,0.152
-0.215,-0.645,0.152
-0.199,-0.59,0.172
-0.191,-0.527,0.168
-0.184,-0.488,0.176
-0.18,-0.441,0.156
-0.176,-0.418,0.145
-0.18,-0.414,0.148
-0.191,-0.441,0.168
-0.211,-0.461,0.18
-0.203,-0.469,0.203
-0.223,-0.48,0.223
-0.246,-0.488,0.297
-0.258,-0.539,0.422
-0.301,-0.652,0.457
-0.375,-0.723,0.434
-0.422,-0.785,0.516
-0.445,-0.871,0.633
-0.477,-0.949,0.613
-0.426,-0.965,0.352
-0.324,-1.047,0.184
-0.031,-1.406,0.535
0.109,-1.746,0.742
-0.004,-1.707,0.672
-0.191,-1.352,0.523
-0.336,-0.949,0.516
-0.328,-0.879,0.586
-0.211,-1.195,0.512
-0.027,-1.684,0.426
0.168,-2.152,0.434
0.273,-2.16,0.387
0.422,-1.809,0.27
0.363,-1.348,0.238
0.184,-1.074,0.234
0.109,-0.965,0.305
0.105,-0.844,0.316
0.09,-0.711,0.297
0.082,-0.66,0.27
0.086,-0.703,0.223
0.121,-0.762,0.168
0.164,-0.805,0.113
0.195,-0.879,0.105
0.172,-0.992,0.141
0.133,-1.031,0.156
0.133,-1.016,0.164
0.148,-0.996,0.188
0.148,-0.945,0.203
0.129,-0.875,0.203
0.105,-0.797,0.219
0.074,-0.715,0.199
0.047,-0.664,0.195
-0.02,-0.668,0.18
-0.082,-0.676,0.141
-0.141,-0.742,0.141
-0.168,-0.801,0.156
-0.203,-0.832,0.156
-0.211,-0.879,0.168
-0.188,-0.887,0.168
-0.18,-0.898,0.172
-0.199,-0.902,0.168
-0.242,-0.918,0.16
-0.266,-0.922,0.18
-0.277,-0.926,0.207
-0.301,-0.965,0.238
-0.301,-1.012,0.262
-0.266,-1.023,0.234
-0.234,-0.977,0.133
-0.215,-0.922,0.07
-0.23,-0.934,0.109
-0.254,-1,0.195
-0.297,-1.074,0.203
-0.414,-1.121,0.141
-0.504,-1.133,0.125
-0.582,-1.125,0.133
-0.645,-1.113,0.129
-0.648,-1.125,0.16
-0.516,-1.152,0.293
-0.359,-1.211,0.379
-0.23,-1.258,0.383
-0.129,-1.242,0.289
-0.02,-1.082,0.086
0.094,-0.926,-0.063
0.199,-0.855,-0.043
0.227,-0.902,0.016
0.289,-1.043,0.125
0.418,-1.273,0.355
0.504,-1.41,0.418
0.383,-1.555,0.238
0.359,-1.598,0.164
0.336,-1.609,0.199
0.215,-1.57,0.23
0.035,-1.527,0.266
-0.094,-1.469,0.297
-0.172,-1.371,0.34
-0.258,-1.305,0.367
-0.336,-1.223,0.324
-0.328,-1.137,0.293
-0.289,-1.086,0.297
-0.238,-0.996,0.258
-0.223,-0.91,0.188
-0.211,-0.82,0.133
-0.188,-0.719,0.113
-0.188,-0.648,0.105
-0.203,-0.605,0.121
-0.184,-0.492,0.109
-0.191,-0.43,0.09
-0.207,-0.441,0.09
-0.199,-0.422,0.094
-0.152,-0.355,0.113
-0.125,-0.328,0.152
-0.121,-0.34,0.203
-0.121,-0.367,0.27
-0.148,-0.41,0.328
-0.191,-0.484,0.379
-0.23,-0.594,0.418
-0.273,-0.711,0.477
-0.328,-0.785,0.543
-0.348,-0.852,0.66
-0.34,-0.961,0.75
-0.355,-1.094,0.469
-0.309,-1.297,0.148
0.063,-1.473,0.613
0.219,-1.703,0.777
0.051,-1.77,0.543
-0.125,-1.402,0.477
-0.27,-0.945,0.527
-0.324,-0.832,0.586
-0.207,-1.121,0.539
-0.117,-1.691,0.418
0.039,-2.246,0.414
0.18,-2.305,0.363
0.32,-1.832,0.25
0.289,-1.328,0.25
0.086,-1.031,0.219
0.031,-0.848,0.285
0.07,-0.711,0.363
0.047,-0.598,0.359
0.027,-0.512,0.293
0.047,-0.5,0.23
0.098,-0.613,0.191
0.137,-0.77,0.129
0.148,-0.953,0.129
0.102,-1.035,0.125
0.07,-1.008,0.129
0.07,-0.953,0.137
0.102,-0.895,0.156
0.129,-0.816,0.168
0.148,-0.727,0.16
0.156,-0.645,0.18
0.133,-0.598,0.191
0.102,-0.602,0.203
0.07,-0.637,0.199
0.016,-0.707,0.18
-0.051,-0.793,0.172
-0.125,-0.906,0.172
-0.168,-0.977,0.148
-0.172,-1.012,0.109
-0.16,-1.027,0.082
-0.156,-1.039,0.09
-0.152,-1.051,0.121
-0.168,-1.043,0.137
-0.207,-1.016,0.148
-0.258,-1.023,0.172
-0.289,-1.039,0.203
-0.293,-1.027,0.18
-0.305,-0.973,0.113
-0.324,-0.93,0.066
-0.367,-0.922,0.102
-0.43,-0.969,0.156
-0.492,-1.047,0.156
-0.555,-1.109,0.145
-0.563,-1.129,0.152
-0.648,-1.133,0.098
-0.711,-1.137,0.047
-0.621,-1.121,0.109
-0.41,-1.109,0.293
-0.199,-1.133,0.43
-0.043,-1.16,0.422
0.055,-1.113,0.273
0.117,-0.969,0.035
0.191,-0.844,-0.047
0.215,-0.832,-0.039
0.262,-0.922,-0.004
0.367,-1.086,0.137
0.457,-1.367,0.32
0.512,-1.617,0.395
0.52,-1.734,0.34
0.414,-1.848,0.207
0.289,-1.816,0.184
0.191,-1.684,0.297
0.023,-1.598,0.367
-0.145,-1.484,0.34
-0.234,-1.336,0.34
-0.305,-1.238,0.355
-0.328,-1.18,0.375
-0.285,-1.074,0.348
-0.262,-0.961,0.234
-0.262,-0.867,0.145
-0.238,-0.762,0.109
-0.207,-0.684,0.113
-0.191,-0.617,0.133
-0.199,-0.539,0.117
-0.203,-0.48,0.117
-0.191,-0.441,0.121
-0.172,-0.402,0.109
-0.16,-0.383,0.113
-0.152,-0.363,0.121
-0.133,-0.34,0.152
-0.109,-0.348,0.199
-0.121,-0.379,0.238
-0.148,-0.402,0.285
-0.164,-0.434,0.383
-0.195,-0.523,0.496
-0.242,-0.641,0.547
-0.316,-0.742,0.563
-0.371,-0.836,0.621
-0.402,-0.965,0.676
-0.445,-1.066,0.484
-0.426,-1.051,0.027
-0.277,-1.129,0.121
0.137,-1.578,0.891
0.172,-1.93,0.938
-0.051,-1.695,0.629
-0.227,-1.258,0.5
-0.176,-1.07,0.59
-0.016,-1.383,0.563
0.129,-1.855,0.434
0.324,-2.238,0.387
0.375,-2.18,0.344
0.395,-1.754,0.219
0.289,-1.066,0.105
0.113,-0.695,0.188
0,-0.688,0.355
-0.047,-0.664,0.375
-0.074,-0.563,0.293
-0.098,-0.566,0.223
-0.082,-0.719,0.188
-0.008,-0.895,0.137
0.094,-0.988,0.074
0.137,-1.066,0.086
0.129,-1.086,0.121
0.141,-1.051,0.18
0.145,-1.027,0.195
0.156,-0.996,0.199
0.16,-0.938,0.207
0.16,-0.867,0.223
0.164,-0.777,0.242
0.141,-0.691,0.227
0.105,-0.641,0.211
0.066,-0.621,0.199
-0.035,-0.645,0.164
-0.117,-0.715,0.152
-0.18,-0.758,0.133
-0.215,-0.801,0.113
-0.246,-0.883,0.09
-0.23,-0.941,0.109
-0.203,-0.98,0.152
-0.203,-0.996,0.156
-0.191,-0.965,0.172
-0.188,-0.918,0.172
-0.223,-0.914,0.199
-0.266,-0.965,0.246
-0.277,-0.969,0.234
-0.277,-0.91,0.148
-0.309,-0.871,0.063
-0.375,-0.879,0.063
-0.453,-0.949,0.152
-0.512,-1.063,0.199
-0.535,-1.133,0.207
-0.57,-1.164,0.168
-0.648,-1.16,0.082
-0.715,-1.168,0.031
-0.637,-1.172,0.133
-0.461,-1.172,0.309
-0.266,-1.184,0.406
-0.043,-1.188,0.391
0.125,-1.078,0.238
0.242,-0.91,0.063
0.262,-0.805,0.02
0.242,-0.875,0.059
0.293,-1.082,0.18
0.402,-1.281,0.313
0.473,-1.406,0.359
0.434,-1.547,0.309
0.363,-1.711,0.273
0.27,-1.832,0.285
0.125,-1.84,0.309
-0.027,-1.75,0.324
-0.109,-1.613,0.363
-0.137,-1.48,0.406
-0.203,-1.379,0.391
-0.254,-1.297,0.348
-0.254,-1.188,0.332
-0.23,-1.09,0.332
-0.203,-0.988,0.289
-0.215,-0.898,0.223
-0.23,-0.813,0.172
-0.203,-0.703,0.133
-0.168,-0.586,0.113
-0.164,-0.504,0.086
-0.164,-0.441,0.074
-0.164,-0.371,0.039
-0.141,-0.32,0.039
-0.094,-0.262,0.07
-0.055,-0.242,0.105
-0.055,-0.25,0.125
-0.059,-0.273,0.148
-0.078,-0.32,0.195
-0.098,-0.379,0.289
-0.125,-0.449,0.395
-0.168,-0.551,0.449
-0.242,-0.668,0.457
-0.305,-0.758,0.484
-0.348,-0.82,0.563
-0.402,-0.918,0.59
-0.434,-1.074,0.566
-0.328,-1.281,0.383
-0.207,-1.457,0.348
-0.008,-1.543,0.648
-0.086,-1.68,0.633
-0.254,-1.465,0.449
-0.379,-1.039,0.422
-0.332,-0.918,0.551
-0.16,-1.246,0.625
-0.051,-1.777,0.504
0.113,-2.363,0.441
0.258,-2.43,0.277
0.426,-1.938,0.246
0.461,-1.426,0.266
0.098,-1.16,0.184
-0.047,-0.945,0.242
-0.059,-0.73,0.332
-0.086,-0.555,0.352
-0.09,-0.434,0.309
-0.016,-0.422,0.262
0.07,-0.523,0.191
0.141,-0.703,0.105
0.195,-0.996,0.137
0.148,-1.18,0.18
0.102,-1.145,0.168
0.117,-1.051,0.199
0.137,-0.98,0.219
0.156,-0.898,0.207
0.195,-0.773,0.199
0.203,-0.645,0.16
0.184,-0.555,0.141
0.148,-0.543,0.16
0.082,-0.598,0.184
-0.023,-0.695,0.188
-0.117,-0.793,0.191
-0.156,-0.836,0.191
-0.176,-0.852,0.152
-0.164,-0.887,0.148
-0.168,-0.93,0.117
-0.176,-0.973,0.098
-0.148,-0.977,0.098
-0.156,-0.965,0.094
-0.215,-0.996,0.109
-0.262,-1.055,0.152
-0.27,-1.066,0.172
-0.281,-1,0.105
-0.293,-0.914,0.059
-0.328,-0.871,0.094
-0.418,-0.875,0.156
-0.48,-0.941,0.215
-0.535,-1.012,0.203
-0.57,-1.066,0.184
-0.598,-1.09,0.125
-0.652,-1.121,0.047
-0.613,-1.156,0.09
-0.465,-1.176,0.277
-0.305,-1.219,0.469
-0.188,-1.242,0.477
-0.113,-1.191,0.262
0.004,-1.047,0.008
0.16,-0.961,-0.051
0.281,-0.988,-0.031
0.367,-1.105,0.004
0.496,-1.301,0.207
0.648,-1.496,0.418
0.699,-1.641,0.453
0.594,-1.797,0.27
0.5,-1.793,0.152
0.391,-1.68,0.191
0.152,-1.629,0.348
-0.086,-1.57,0.426
-0.23,-1.43,0.352
-0.316,-1.281,0.266
-0.352,-1.191,0.262
-0.328,-1.094,0.262
-0.305,-1.02,0.258
-0.262,-0.91,0.227
-0.238,-0.813,0.188
-0.238,-0.75,0.164
-0.211,-0.641,0.125
-0.211,-0.535,0.102
-0.215,-0.496,0.133
-0.207,-0.434,0.129
-0.203,-0.367,0.094
-0.184,-0.309,0.07
-0.156,-0.313,0.109
-0.156,-0.316,0.152
-0.16,-0.328,0.203
-0.156,-0.309,0.242
-0.168,-0.316,0.293
-0.195,-0.359,0.375
-0.223,-0.445,0.473
-0.266,-0.566,0.516
-0.336,-0.676,0.547
-0.387,-0.773,0.637
-0.434,-0.883,0.695
-0.473,-0.973,0.504
-0.5,-1.023,0.02
-0.359,-1.223,0.176
0.047,-1.602,0.969
-0.031,-1.914,0.797
-0.301,-1.715,0.5
-0.441,-1.23,0.43
-0.445,-0.797,0.461
-0.27,-0.883,0.555
-0.059,-1.316,0.578
0.199,-1.953,0.586
0.43,-2.473,0.457
0.551,-2.32,0.215
